0.1322555201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.4466871683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.1218540763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.6466573168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.03787777134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.1150950666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.5468538096,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.5161419227,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.6198629973,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.7178423402,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.5800434854,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.01900085513,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.4831529947,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.4911743037,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4383222164,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8207543322,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9363917339,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6575930859,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586882935,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4588432292
