0.781056682,0.3160974105,0.3016309501,0.7814239353,0.289313824,0.2967602927,0.849727496,0.7701468148,0.6092102775,0.1344884087,0.7241194874,0.7280344917,0.4662794693,0.4767778664,0.1568027624,0.9143886695,0.9576964438,0.4459282292,0.06844817934,0.4482791914,0.1655153105,0.1292714283,0.8826020988,0.09752215797,0.2109473667,0.5178428547,0.6605645237,0.1549701711,0.03393507212,0.8606545525
0.1888449847,0.2810230911,0.8259341091,0.8180523643,0.8938661684,0.7100386976,0.4030793629,0.5072201974,0.6327863033,0.2376115126,0.9568103684,0.2019740276,0.8989579209,0.9826575672,0.07710658771,0.6601463426,0.748681325,0.497077361,0.2976352297,0.5737195041,0.3062248195,0.8600522262,0.0004931256841,0.4097743253,0.4139150079,0.8786637821,0.5052865603,0.8076048656,0.7280144508,0.9484584945
0.4064795976,0.6188988418,0.9159173894,0.2230823813,0.163104475,0.9010977871,0.2367975699,0.6125851596,0.7592726406,0.3636729317,0.9014670295,0.7380084558,0.5442406371,0.5720666513,0.7480912658,0.4255337412,0.2064519805,0.1561281412,0.7875707099,0.7979157627,0.2699744869,0.7967093158,0.1019435888,0.1311726086,0.5158206635,0.4021790941,0.1980207307,0.06736657416,0.6213758576,0.6818412285
0.6939546805,0.2204448127,0.2673530224,0.7329034598,0.9889786702,0.8742006757,0.5414885421,0.6865764182,0.2338940782,0.688088512,0.7005844484,0.8671712213,0.05713696504,0.2324969792,0.5342128919,0.6251002945,0.6657013087,0.6978654238,0.4563723951,0.6327580447,0.3072096493,0.1875922213,0.3703840285,0.7545667285,0.8383348772,0.5613233238,0.1043841674,0.4906031777,0.1257946993,0.5631951028
0.8294804475,0.1720174441,0.2960170205,0.677559091,0.1313023811,0.8286013152,0.3689072027,0.083905442,0.2887253392,0.03901951225,0.8134720565,0.2090389747,0.7944926616,0.1170172858,0.4539192338,0.6001221795,0.2195634607,0.2046918005,0.9101772989,0.7897038531,0.5840219302,0.1712150053,0.914689193,0.3481031389,0.6599106386,0.5981558459,0.8884133462,0.5984181755,0.2154559231,0.1499740891
0.5461752718,0.0164175672,0.09247363182,0.972098144,0.4672995773,0.03520942226,0.7585215163,0.7141077514,0.02269783412,0.6887339843,0.8664246935,0.7287597775,0.7748491105,0.1303764015,0.7924268843,0.9805084937,0.4493002294,0.6773746101,0.5506710995,0.05955928724,0.5385185343,0.6755684032,0.9989887984,0.4497837248,0.4811760817,0.07505085621,0.3629599663,0.3650201732,0.3083772693,0.9862102635
0.9123391738,0.5163337115,0.7258318121,0.411600352,0.37015935,0.9061358064,0.7690369474,0.2983789693,0.2914371567,0.260817682,0.8882131549,0.6132999755,0.5090212087,0.7418241037,0.2187766849,0.7643309426,0.9403744861,0.1245083249,0.4292175382,0.3894055543,0.7906707258,0.3998945012,0.1704938881,0.1993354816,0.8527647073,0.3914900005,0.4537136069,0.6885589111,0.03095190936,0.81502386
0.917628651,0.002416171545,0.7174602745,0.05122688641,0.6575616333,0.6279325045,0.346308373,0.2331913783,0.3540826136,0.8565893283,0.2304513011,0.5129721803,0.02575179958,0.1383132644,0.3065097245,0.7189003217,0.5819397328,0.595471509,0.3990535739,0.4202341181,0.3727189381,0.9355268825,0.1726173314,0.7365179987,0.4815281207,0.3549851274,0.06479364158,0.8569071453,0.2014550923,0.9122199771
0.6185420009,0.5560024443,0.6208680962,0.3152705451,0.8735649221,0.5725960774,0.9674529152,0.3174441538,0.6496303114,0.5461142672,0.6264755357,0.9593352691,0.9755275275,0.1871520914,0.7315374918,0.8806620688,0.1477267555,0.7729182762,0.06329660317,0.6640721891,0.7520092562,0.4762351232,0.1030704082,0.2033674606,0.2722958726,0.2447889926,0.8507621299,0.9006384683,0.06742978959,0.6839659019
0.910471646,0.5557342616,0.376115038,0.3147585823,0.294875565,0.7381869621,0.3558071203,0.2820183172,0.6076017006,0.4604987104,0.2439422578,0.1844435484,0.2423684192,0.3964757258,0.4599259637,0.01065030084,0.6295308185,0.57958147,0.7161917198,0.6344707049,0.6525791208,0.4022357877,0.6061476983,0.7681603685,0.7311957085,0.1080283112,0.2794329804,0.9514955431,0.0001522495756,0.3030307905
